RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
1720,Garrett County,Maryland,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188700,198000,212500,238500,255400,241400,256100,238400,240300,200700,215800,230200,227300,250600,243900,241700,223800,219000,238300,232000,223600,228500,239100,235200,212400,194800,219300,246400,244800,214900,200200,216700,231300,235000,221400,220600,222900,214600,201100,186100,211200
2561,Stoddard County,Missouri,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78200,83100,92500,101500,102900,97000,91400,93900,118200,115900,108900,85000,88600,89000,88600,86900,88000,92800,92900,92700,91100,97300,94400,88400,79100,81200,83700,85100,83000,80900,83300,86900,95500,101900,107100,103000,97000,94000,89800,86300,89300,84000,104900,97300,107000,92900,118800,127800
1892,Lumpkin County,Georgia,1059,,,,,,,,,,,185000,169300,141100,138500,132900,133600,135400,152000,155100,155500,142700,142300,141700,149900,151000,151600,161800,147700,140900,120700,130700,134000,130100,125900,129100,133400,140000,137800,135300,129500,129300,139400,128700,133000,129000,146000,137800,148400,139400,129900,117900,120000,130800,131300,123400,128100,124200,143700,142800,147600,136600,125300,123600,129700,142800,151700,145300,139800,133700,137700,151700,150800,148000,143700,149400,152600,143600,143600,144600,146200,150900,155000,157500,156600,158600,162800,159700,156100,153000,157000,154100,158100,156800,155000,151700,147200,153700,153200,162100,158800,156100,152100,162400,182800,184000,181900,157200,156400,156100,162700,165400,166700,179800,171100,177500,177000,187300,178500,172600,174800,179200,189800,185800,187700,199100,196800,196900,181300,184700,193400,200500,226800,224200,212300,193400,196900,210700,212200,215500,219000,210800,214300,215700,237400,
2755,Jefferson County,Washington,1060,301300,309500,305000,288100,280400,281700,273900,285700,278500,280500,247800,261400,265400,253500,247400,231000,262700,257000,272800,262000,269000,271900,282900,284500,282300,312900,311600,303300,289300,274400,268300,250300,259600,258800,262600,283400,271300,254800,213700,232300,229700,240800,250600,241600,239400,213400,217200,212400,231000,241100,264300,253800,244400,227400,227400,222900,233100,237600,238200,240100,243900,259600,271700,271700,264900,255900,259100,265700,260000,276200,294900,278600,277500,267800,286300,267200,264900,269200,281500,282800,278700,266800,246300,241600,239300,244800,254400,263700,293500,284500,291600,268600,280500,275400,278100,279700,286000,285800,289600,299600,306400,310100,306300,305000,313300,317000,341100,324600,327700,309600,311400,307500,318100,337200,334400,337900,334400,350400,357600,365800,345000,362600,360600,386600,367300,364200,355600,356400,357600,348400,388400,390800,408400,374900,388800,400400,411300,401700,400200,387900,408100,404100,426600,439500,483200
1459,Vernon County,Wisconsin,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132600,131700,131800,125700,124900,127200,131900,123100,124900,125000,133000,131100,132200,134800,140500,145500,149100,150200,138800,154300,150300,177100,162600,168300,146400,148900,134900,149000,153200,139900,108000,119800
282,Pine County,Minnesota,1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000,124600,117300,118400,116800,106900,104400,127600,123700,113200,116600,128700,136300,120100,117900,118900,124200,125100,133500,117200,121500,119600,128000,131900,136000,146900,147200,145000,145500,144600,138900,147300,146000,138000,131800,116900,130400,123500,133100,156700,151300,164400,143900,139400,133200,139600,173200,168400,168400,137500,149200,139000,157300,151700,161800,156400,160900,161100,184600,179200,185100,168500,171600,163700,167000,162400,152400,149900,166600,200500,191000
827,Alpena County,Michigan,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87300,83600,88200,77900,83600,72600,81800,86200,88000,91200,82700,87800,77800,78800,73300,76200,72900,81200,78100,72800,65800,66800,78300,78400,88200,83500,86500,80700,81900,86200,76800,80600,74000,89100,87600,93600,88000,91400,83600,84600,80700,91500,93800,98800,89700,90100,86400,88400,86200,87800,90700,90800,96700,104900,108000,113800,103400
1971,Pickens County,Georgia,1064,,,,,,,,,,,,,170100,142900,146100,144900,157200,164700,167700,162500,158700,148700,141200,134600,141700,148500,159000,155900,150500,136500,127600,124100,146700,144300,156000,122900,123700,111600,116800,115700,113800,113900,112800,117400,123400,129900,134400,125600,123100,107100,110600,106000,114000,115600,118200,121800,117600,115800,112400,121000,120500,122100,124200,145900,150600,155100,149300,142700,134300,128100,133400,126900,130200,135100,145400,140900,144300,147400,149800,148300,158500,154200,151500,132800,140800,143100,148800,148900,148400,147900,145700,148300,154900,156600,159500,165500,189900,188200,181600,157400,157700,161500,166000,163900,162600,156900,166100,177900,183500,187700,190600,198900,195400,187500,186500,194400,185800,193300,196500,210000,204100,193600,191100,189800,191200,194400,187600,195300,209200,224500,221700,202600,200400,195400,201000,205700,212900,212800,212000,215400,219200,222200,227400,227600,221000
1777,Hocking County,Ohio,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84000,97800,100000,98400,88600,100700,92100,100700,94800,100600,105600,108200,112200,110300,113000,107400,107700,94700,105900,101900,113800,108700,122500,123400,122000,111600,110300,113900,121300,131100,144000,152900,139000,130500,113400,121200,115600,118200,111600,137000,140300,132800,105300,98100,111900,115000,116300,116800,117300,118800,122100,124300,149900,145600,138200,122400,144100,169900,162500,147700,140400,144900,143000,132700,140000,137400,126200,123200,,
1702,Fayette County,Ohio,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93400,82300,77200,82100,93400,96200,97500,90000,93600,89100,92200,105000,114900,114600,102200,99400,96500,95200,103800,101200,113000,109100,121400,106800,107300,105600,109200,100400,103400,117000,122500,121000,110600,112200,108300,102300,98600,104100,111500,112700,104800,96000,95600,104000,114700,117200,120600,121800,118700,111500,108800,122800,127600,121600,103100
1168,Marion County,Missouri,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93200,86400,88500,79400,84000,84300,93800,97300,93800,103500,96900,110900,91500,95900,93500,106000,106400,95300,92600,88100,90400,86500,95600,95100,96800,92300,95000,98200,102400,122000,111500,113900,101100,118000,110000,101600,100100,112500,119900,114500,111800,114300,123100,123700,117300,130900,132100,141800,124700,,,,,,,
2326,Haralson County,Georgia,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127500,129400,137700,127500,128500,125700,134100,132300,130200,121300,124200,128500,131200,129500,123600,121500,135900,151700,157800,151400,146100,152700,150000,156200,158900,160800,165100,155000,139700,137700,141700,158600,149100
224,Lake County,Montana,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269100,247300,244100,223100,256500,248800,240300,230000,230900,238900,247200,238400,239700,235900,245800,237600,240800,235900,244200,259600,278600,308800,300400,289300,281000,269900,291400,286300,284600,296800,318800,313600,264400,237800,247900,269500,273500,289200,303300,302300,308900,338900,328400,320000,294600,286700
1884,Lincoln County,Wisconsin,1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,115700,116700,109200,109300,102400,102100,103700,99400,97700,102900,101400,100800,90800,88600,87200,90200,86800,90900,87900,100400,100700,99600,96900,94000,95300,98100,97100,105200,119600,123500,116800,97900,94000,92800,99200,105200,106400,100600,107100,102800,105600,95800,101600,99900,107600,109800,119300,114600,114000,113000,119900,122700,120400,116900,119500,122800,119200,115600,117000,115800,117500,115800,126100,134600,139000,140500,125400,123800
628,Mason County,Michigan,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89100,90400,104000,100700,108100,102100,104200,108700,113300,136200,144600,143700,118100,103700,97700,102500,102700,97600,89000,93200,94400,116300,108400,113500,103400,105000,95500,94600,100300,108500,108900,104000,104200,100700,100800,97700,106000,110700,113700,108000,107000,111300,113100,116300,118400,117600,118000,106300,97200,104000,113400,121200,98400,100400,99600,114400,113400,111500,119300,126400,124200,126800,127300,132900,127400,128000,140800,137600,122100,122700,131600,151400,135100,135600,131200,137300,136300,138600,138000,130300,128900,138700,134000,132200,140200
572,Jones County,Georgia,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112900,109200,107400,117800,117800,120200,96600,93800,86400,101300,106700,107700,106700,109300,119800,113400,116400,115300,128700,130200,131600,124600,113100,109300,108000,114600,109800,109400,114700,115000,119900,136500,139500,141900,124200,130700,133700,139000,130700,130200,115200,123700,116300,118400,114400,120600,127600,131300,128100,127800,137500,138200,124100,112500,107300,128600,129300,138800,134100,134100,131000,128300,127200,148700,138500,149000,147500,156700,
2678,Del Norte County,California,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221400,210900,204100,195700,197000,215300,207400,212900,195100,191200,195800,203200,212300,203300,217100,221900,198400,176700,188100,209000,208900,198200,203500,202900,208900,217200,219000,205800,200700,214100,207500,233000,220000,249500,222400,221100,220100,228800,241500,233600,227300,223200,225000,263000,271300,280100,243800,230000,226500,239100,258400,267900,254400
111,Cass County,Minnesota,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155600,153800,145100,136600,133500,127300,126800,134400,150300,154600,147100,138600,134300,128900,134900,144400,158000,155700,147900,170200,167000,171100,139900,133100,129800,140400,146800,148300,144200,151000,158900,168900,160700,160000,163600,179200,181400,178500,169400,167400,166900,168500,187600,182100,179500,157000,163700,177000,181800,166800,176100,196000,217200,206000,204600,216400,209200,191700,178100
2178,Caroline County,Virginia,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132400,139100,129300,124500,123100,125800,122500,128100,125900,133000,121300,131500,128600,137200,131300,130200,143000,143400,155900,144200,144400,135200,141900,139700,139500,136900,144600,147500,146300,145300,146600,148600,150600,149500,146800,149700,145300,149800,151400,157200,157000,152900,154100,158000,168000,165000,161900,151100,156800,164700,170900,173200,167500,176000,173300,176000,171400,171300,172100,174300,179800,179200,179300,178500,183200,179800,178000,174600,178100,186200,192200,191700,192400,190100,188200,184500,190400,202900,209700,196800,189600,190300,202400,209600,202400,203100,199400,201000,200700,213300,220600,223300,212900,216600
496,Ellis County,Kansas,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148700,141600,119900,131500,145600,150300,150000,150200,160500,162500,160000,150700,127300,119700,120300,136700,144300,147000,150300,152000,156300,157100,153800,143800,154200,149200,156500
400,Boyle County,Kentucky,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102100,103100,95900,99200,102400,107700,110400,107900,110600,114800,117700,110000,113400,113600,112100,111400,107500,113000,112300,106600,108200,112900,129400,140800,134200,124100,123900,127300,137100,129800,130400,126100,123100,122300,122100,126500,130800,137000,142300,151400,149600,153000,139600,136100,129800,129100,126700,130900,134200,145300,146200,142400,138700,131300,,,,,,,,,,,,
844,Austin County,Texas,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188800,187200,191000,196000,201800,203400,191300,190000,205500,221000,217800,216800,203800,225900,219400,212900,191700,186700,190200,190800,183900,182600,195100,195200,204400,202300,223500,241700,239500,241900,241900,261800,237400,210400,203800,220600,217500,181000,176900,188600,197000,209100,210100,250400,227500,228800,227200,256100,244800,207000,201200,248200,260000,243400
81,Lee County,Georgia,1079,150000,157700,149600,152400,143900,142700,152700,157400,146100,133900,138200,151200,147300,144900,149500,155700,150400,147300,147000,151200,151600,144800,142700,143600,147400,148100,149800,149300,156500,152900,161200,152500,154200,163400,174200,169600,145700,134800,134200,159700,155700,154700,133800,136800,128600,126900,118600,125100,129700,148100,150500,150100,139200,138900,140100,134400,137800,134300,146900,146500,147700,145300,149800,161200,156500,147100,130200,128500,131800,140900,143800,139000,139300,141500,144600,147700,149600,150400,146900,139600,143100,140100,147500,149700,146900,139400,131200,129600,131000,134100,140600,145200,145400,146200,137600,137100,138000,142700,141900,135400,142300,148600,154600,146000,141100,139200,138700,139500,138400,149800,150600,150900,141500,139500,142100,151800,149800,149300,144500,146400,150600,150600,153600,154300,158400,148300,145700,151800,164100,161400,159900,167200,167300,160700,158600,164800,189700,212500,213900,192600,159100,153000,150500,164500,
1039,Gilmer County,Georgia,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127500,136100,139600,135000,132500,131500,134600,131300,131900,130100,134200,138000,140200,135000,139600,145300,151400,150300,147500,145700,145300,148600,154800,154300,156000,153100,159300,157500,164200,163500,165500,168100,169800,183800,177700,178200,164000,164100,151800,147300,143400,161200,170800,175400,174900,175700,179800,180800,177700,181600,176400,184400,185500,191800,196700,196000,188200,186800,192200,203000,201600,208000,207500,204200,204600,205600,204200,192900,187900,216400,
3055,Washington County,Indiana,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91400,84600,86400,98500,101600,106300,101300,110800,111200,107400,97500,102000,108500,107700,108500,103000,107800,105400,110900,102700,100500,96700,98200,89500,89100,98200,106700,109100,111000,117900,124900,125400,113400,118000,112700,123200,119300,126300,123100,117200,109800,102500,102500,105500,101300,103500,104900,107700,113500,114900,125700,130700,137400,136300,133500,136500
1173,Marion County,Tennessee,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87500,95700,101900,96400,106500,109500,118300,117900,111300,111200,113400,125700,124400,120200,123700,132900,141400,125700,116700,99400,109500,108300,110200,103900,111600,122700,128900,123800,114800,108100,111300,124700,126900,143500,139700,148100,121400,124000,119000,126500,130500,137300,149600
559,Henry County,Ohio,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101300,99600,107400,101600,101300,95700,99000,102900,99300,100600,92100,109600,113100,123500,110500,110700,106100,98500,100600,116100,120900,106200,94700,97600,104400,112000,106900,113100,106500,113400,106100,108400,104700,109400,96600,113300,112900,121400,109400,116500,115700,117500,106200,109800,110300,114000,108600
1230,Morgan County,Colorado,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124300,126700,145600,136800,134000,120900,124900,120200,123100,120300,128900,135100,111900,105000,110800,135400,121200,121800,124700,143700,138300,139000,131300,135500,139100,145200,144900,140300,123400,119200,118900,139600,143300,151000,144500,150500,139100,142300,142200,151900,150700,154800,152700,190100,190400,194500,164600,158800,146400,148200,149600,166700,161200,165900,187800,194000,201300,172200,174800,177200,192100,192600,190700,195300,221100,239000,234500,214900,203600,201900,212300,206700,209700,220200,246800,255000,225500,208300,222000
524,Glenn County,California,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144600,153100,151600,145800,150400,126000,133200,128300,165200,163800,172900,172900,210800,214300,219600,197700,200900,185700,165000,147200,153900,172900,198200,197200,188200,185600,198700,208800,199500,197500,189200,200400,192200,194700,192600,195100,192200,184400,192300,196200,203500,213800,225300,228700,217900,215200,203100,208600,209800,225400,215300,207000,202300,210700,220500,217400,218700,232000,236000,250800,247100,267300,272400,272900,262500,254400,248200,273700,276600,
1897,Madison County,Georgia,1086,125800,117200,114100,116300,116800,116700,112800,113500,114500,135800,141900,126000,102600,105100,121500,125100,121100,119200,120200,120400,130700,128200,133600,124200,126900,115600,117000,117000,122800,121500,117900,109000,104600,109600,127100,115300,103100,92100,95400,111700,112500,110600,106900,97000,97000,80600,86200,79600,83400,68900,85100,89600,87400,78500,72100,92000,91600,96700,89500,104800,100700,106200,101700,114700,115700,106900,108000,113100,119800,114800,102300,98000,87500,92100,94000,100900,98000,107000,113900,111600,107600,110400,118400,119200,102900,102500,103100,119000,119600,123400,114300,113400,113000,120900,137300,144300,152000,135300,123700,117800,124900,124900,123800,130300,132300,124100,115000,115700,126900,127600,129500,130400,127700,128800,130000,132200,128200,132400,116000,118900,120100,142500,154400,147500,147800,142900,142900,144100,152500,155800,160900,154500,157600,160300,153600,153200,149000,161700,158400,165700,167400,194000,196600,198800,
2486,Powhatan County,Virginia,1087,,,,,,,,,,,,,,,,,,,216900,216700,227000,212200,234400,238100,240100,232000,221100,250500,241600,237800,207100,226900,224000,233100,217200,225100,227800,231400,241500,221900,201500,194800,214900,233400,222500,207100,199700,210600,212900,225500,234400,225600,219500,203400,217700,231000,237900,227400,211400,212800,216800,227700,225100,235700,228900,232900,223000,234900,210200,213900,174100,194700,199500,229500,230500,220400,210600,224000,231300,240200,215600,216900,204700,229300,232600,252500,258000,253800,251100,240400,236800,252300,256700,254900,254600,260800,285900,271400,260400,251700,273200,283000,285000,265500,262400,256500,274400,263700,261000,253600,274500,286200,288300,276700,282900,271600,274200,277400,281700,291500,274100,276300,266600,271400,279300,277600,279500,275300,294800,296300,293200,268700,281900,295100,300600,285500,273500,290800,308200,342700,339200,328900,284300,297400,302400
2684,Dinwiddie County,Virginia,1088,164400,180400,161200,152900,140400,146600,142100,141200,140400,136700,137600,142600,149000,161800,163800,160900,152100,144600,140600,140500,151200,147200,161000,157400,172300,163600,146100,130500,118900,131000,117700,125400,115900,131000,147300,148400,143600,125000,122200,131200,122600,136100,126700,134800,126700,133800,133400,132500,126700,129400,127000,127600,114300,120000,121600,133400,135500,140100,153700,160700,149400,130700,126500,134400,131700,125100,119800,114600,118200,116400,119600,110500,123700,141800,141400,132300,125200,127400,133100,122900,127800,135800,132400,130800,128000,142300,148600,146500,137900,139700,138300,146500,140300,143600,132900,128500,123900,131300,141400,145700,148700,148000,148000,144300,139900,139600,142400,150000,147500,140700,130600,135200,146500,153700,154700,152900,157400,155300,158400,161100,158100,168600,166200,172800,157100,155100,155800,168100,159000,158700,157400,172900,170400,175400,171100,185600,181700,192400,186700,191400,181100,175300,185500,193600,215000
1403,Summit County,Colorado,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370400,358300,359300,357300,367000,353200,366300,359700,378300,368800,380800,371700,382100,358700,359300,359200,387000,401600,398500,393600,388000,390800,390300,378400,363600,345100,353000,360500,373000,389400,396900,404400,390600,393000,390900,399500,401500,408200,405700,410100,414700,409300,400500,406000,402600,399900,408200,433300,445500,439500,432800,426300,436600,455800,472600,474600,458700,459600,467900,481400,494600,512300,521400,556000,544900,536200,494300,519800,547800,576000,551500,543700,535200,542000,584900,586400,616400,595700,586900,602300,612300,682800,673800,684000,652400,643000,619700,612500,661700
149,Door County,Wisconsin,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191500,191600,191900,197800,192300,186300,179400,172900,163500,161000,165800,169400,184400,180700,192600,192300,198000,207400,208500,212300,199700,191100,183500,179700,178200,183500,197800,184600,180000,168300,189600,180100,170000,159200,171900,194800,192800,192900,199200,195700,185100,162400
2720,Henderson County,Tennessee,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97100,97400,103800,94100,83200,75800,71900,79400,71300,80100,77200,94800,88700,90100,84700,87600,88600,93700,81900,83300,80200,92100,91400,97700,98000,94000,84800,89900,96600,97100,94800,92100,96200,94500,102100,99800,103300,92500,93700,94600,86900,96600,101600,117000,99900,93300,89100,98900,103500,112600,115400,108200,100400,105900,102500,112400,108900,130600,125100,116000,98800,
2389,Le Sueur County,Minnesota,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149800,140300,135700,138100,159700,141900,127100,125400,119300,136300,136400,143700,134700,124100,128300,126800,122400,115400,116800,136400,131700,136600,118500,138900,135500,149900,142500,145900,136300,144900,142600,150400,142600,136900,137000,130600,130300,141800,148200,154800,143200,142000,138400,134200,130600,136600,138300,142700,141600,145300,139200,133700,136400,141000,146000,147300,157500,156900,160300,157800,161000,162800,156200,158800,152700,160300,164400,165400,154800,149700,154800,169100,171900,171500,171400,171800,177800,175800,178200,193100,195000,200000,182700,213200,215400,224800,192700,181200,174700,193300,193300,187500,172100,186700,184600,211700,225600,226600
671,Peach County,Georgia,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125300,126700,126500,119200,109700,120000,127900,139800,127200,114800,110400,113700,118500,123600,122300,125100,122800,119800,116600,117500,121900,128900,127600,119800,115200,116400,119400,122000,122100,132000,132600,129300,118900,118400,110100,109100,116100,126200,137800,140500,142600,138700,132600,147200,151100,146300,115800,114000,120500,140500,150500,144000,144800,136100,146400,121800,126400,112900
